ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0009615,response to virus,92/5933,312/29008,8.94E-05,4.59E-04,2.23E-04,Ddx58/Tbk1/Unc93b1/Cgas/Phb/Gpam/Mapk11/Nfkb1/Irf5/Pum1/Bcl2l1/Zmynd11/Fgl2/Itgb8/Crebbp/Ifnk/Unc13d/Ifit1/Dhx9/Wdfy4/Nlrx1/Tgfb1/Ext1/Zdhhc1/Ddit4/Bnip3/Vwce/Dicer1/Nploc4/Eif2ak4/Ifnlr1/Zcchc3/Gsdme/Ticam2/Shfl/Oas1a/Polr3e/Trim11/Zc3h12a/Tlr9/Ripk3/Trim44/Bcl2/Pla2g10/Clpb/Adar/Rps15a/Ivns1abp/Zbp1/Gpatch3/Oas1c/Itgb6/Pmaip1/Pml/Trim15/Oas2/Polr3h/Cd86/Card9/Stat2/Ilf3/Rrp1b/Apobec1/Il12a/Dhx36/Trim56/Ifit2/Itch/Dhx58/Mx1/Hsp90aa1/Ifngr2/Atg7/Mst1r/Il6/Il12b/Hyal2/Oprk1/Bax/Oas1f/Irf2/Vamp8/Ddx1/Crcp/Pou2f2/Tagap/Armc5/Uri1/Treml4/Ikbke/Il33/Il10rb,92
GO:0045931,positive regulation of mitotic cell cycle,44/5933,125/29008,9.02E-05,4.63E-04,2.25E-04,Anp32b/Rptor/Ccnd3/Nanog/Eif4g1/Meis2/Mir124a-3/Crebbp/Foxa1/Stat5a/Brd4/Tal1/Tgfb1/Ccnd1/Mta3/Lsm10/Ccnd2/Anapc7/Plrg1/Nkx3-1/Ube2e2/Mdm2/Lmnb1/Tunar/Mad1l1/Cdk1/Dynlt3/Nsmce2/Poldip2/Smoc2/Asns/Rad51b/Rb1/Cdc23/Ptpn11/Pafah1b1/Lgmn/Neurog1/Cdk4/Cyp1a1/Mir124a-2/Pdgfb/Stox1/Stat5b,44
GO:0030857,negative regulation of epithelial cell differentiation,23/5933,52/29008,9.17E-05,4.70E-04,2.28E-04,Dll1/Mmp9/Hoxa7/Id1/Nodal/Foxe3/Sox9/Nkx6-3/Tgfb2/Ccnd1/Spry1/Zeb1/S1pr3/Grhl2/Cited1/Frzb/Notch1/Foxj2/Tbx3/Jag1/Spry2/Spred2/Foxp1,23
GO:0016050,vesicle organization,85/5933,284/29008,9.25E-05,4.74E-04,2.30E-04,Slc17a7/Stx3/Sec24b/Arl8b/Sec24d/Syt9/Rfx2/Stx2/Zfp385a/Abca1/Cadps/Cd2ap/Chmp4b/Arfgef2/Mta1/Stxbp1/Bloc1s3/Snca/Snx11/Dnm1/Rubcnl/Unc13a/Rab3a/Septin8/Usp50/Rab13/Akt2/Dtnbp1/Pheta1/Plekhf1/Chmp4c/Mfsd14a/Prrt2/Yipf4/Arfgap3/Syt7/Cplx2/Plekhm1/Pef1/Aqp11/Ap3d1/Vps8/Sar1b/Bloc1s4/Zpbp/Bcl2/Chmp6/Myo7a/Cav2/Rab29/Ap1s2/Pla2g5/Acrbp/Snx10/Unc13b/Syt2/Coro1a/Dysf/Uso1/Vps33b/Tbc1d4/Tyrp1/Atp13a2/Prkci/Pafah1b1/Bloc1s6/Gnai3/Hps1/Baiap3/Sec22b/Vav3/Srgn/Stx7/Rab5c/Vamp8/Ccdc136/Syt4/Pdcd6ip/Insig1/Ankfy1/Snph/Spink2/Tmed9/Ptprn/Rab14,85
GO:0034655,nucleobase-containing compound catabolic process,110/5933,386/29008,9.30E-05,4.76E-04,2.32E-04,Zfp36/Trim71/Pam16/Qk/Pan3/Exosc10/Smg9/Pnldc1/Dnd1/Nt5c1a/Cidea/Cnot6l/Naf1/Pum1/Foxl2/Enpp3/Tbrg4/Ssb/Fastkd3/Nt5c/Nudt3/Mettl3/Pam16l/Gdnf/Rbm46/Igfbp3/Pnpt1/Dhx9/Cnot11/Scgb1a1/Ybx2/Mapkapk2/Grsf1/Smg8/Sidt2/Etf1/Ampd3/Cdadc1/Dicer1/Plekhn1/Mettl16/Exosc9/Ahcy/Calcr/Larp1/Mlycd/Atm/Rnaseh2c/Myef2/Nanos3/Zc3h12a/Pkp3/Ada/Dpys/Tnrc6c/Carhsp1/Tent4b/Pkp1/Dcp2/Sarm1/Dnph1/Boll/Ncf2/Ncf1/Entpd3/Oas2/Ythdf3/Cnp/Apobec1/Dhx36/Samd4b/Mtpap/Nudt7/Mgat1/Csdc2/Upf1/Urah/Meioc/Eif4a3l1/Ago2/Fen1/Gigyf2/Axin2/Pde2a/Setmar/Pcbp4/Rbm24/Smpdl3a/Il6/Entpd6/Btg2/E2f1/Nudt5/Zhx2/Bax/Dcp1a/Cant1/Dnase1l3/Lsm5/Lrpprc/Gspt2/Lsm4/Tent5b/Nanos2/Dis3l/Pde9a/Ikbke/Tnrc6b/Samd4/Exosc2,110
GO:0003184,pulmonary valve morphogenesis,11/5933,17/29008,9.33E-05,4.77E-04,2.32E-04,Slit2/Nfatc1/Nos3/Tgfb2/Hey1/Notch1/Jag1/Smad6/Heyl/Tbx20/Stra6,11
GO:1903019,negative regulation of glycoprotein metabolic process,11/5933,17/29008,9.33E-05,4.77E-04,2.32E-04,Jak3/Bace2/Hbegf/Ptx3/Slc2a10/Abca7/Itm2c/Acer2/Ago2/Itm2a/Acot8,11
GO:0030833,regulation of actin filament polymerization,57/5933,174/29008,9.39E-05,4.79E-04,2.33E-04,Slit2/Kirrel/Rac1/Tpm1/Ppp1r9a/Prkce/Cyrib/Snx9/Cyria/Ssh1/Capg/Map3k1/Prkcd/Spire2/Kank3/Pecam1/Wasf2/Arfgef1/Cyfip1/Actr2/Bin1/Tlr2/Pick1/Tmod2/Arpc1b/Twf1/Vill/Esam/Spire1/Tmod1/Coro1a/Whamm/Cdc42ep2/Cyfip2/Capza2/Vil1/Csf3/Cfl1/Ssh3/Scin/Icam1/Svil/Baiap2l1/Cdc42ep1/Ssh2/Arpin/Eps8/Lmod3/Abi2/Dbn1/Gsn/Pfn3/Add2/Rictor/Arpc3/Hip1r/Pak3,57
GO:0051260,protein homooligomerization,58/5933,178/29008,9.67E-05,4.93E-04,2.40E-04,Kctd8/Kctd6/Adcy8/Trpm4/Bend3/Cbr4/Trpa1/Aldh1a2/Mpp2/Kcna4/Kcnd3/Kcnf1/Rnf213/Pnpt1/Mapt/Kcns3/Prmt8/Zbtb1/Gnmt/Kcng1/Kctd3/Prmt1/Pkd2/Kcnd2/Polq/Aqp11/Rs1/Kctd10/Kctd1/Golga2/Kcng3/Ehd1/Kcnb1/Lzts3/Kcna2/Mif/Card9/Ect2/Crtc3/Kcnc4/Shmt2/Pkd2l1/Hcn1/Bbc3/Scara5/Kcnc1/Mip/Kcns2/Alad/Blm/Vstm5/Kctd9/Rnf112/Pdcd6ip/Prph2/Kcna6/Kcna7/Cryz,58
GO:0021872,forebrain generation of neurons,26/5933,62/29008,9.81E-05,5.00E-04,2.43E-04,Ndnf/Tfap2c/Lef1/Lrp6/Gli3/Dlx2/Mettl3/Otp/Nrp2/Nrp1/Tbr1/Lhx6/Csf1r/Inhba/Gata2/Wnt3a/Nr2e1/Shank3/Lhx8/Gnaq/Lhx5/Atg7/Disc1/Ascl1/Nkx2-1/Fezf2,26
GO:0043407,negative regulation of MAP kinase activity,26/5933,62/29008,9.81E-05,5.00E-04,2.43E-04,Bmp7/Apoe/Cblc/Uchl1/Ptprj/Inpp5k/Spry1/Prkcd/Nf1/Cd300a/Gstp1/Paqr3/Rgs14/Sfrp5/Bmp2/Sfrp2/Pik3cb/Gba/Sh2b3/Spry2/Agt/Ptpn5/Sfrp1/Pparg/Hyal2/Dab2ip,26
GO:0022602,ovulation cycle process,22/5933,49/29008,9.86E-05,5.01E-04,2.44E-04,Plekha1/Chrna7/Lhcgr/Foxo3/Nos3/Stat5a/Amh/Src/Adrm1/Kiss1/Inhba/Arrb1/Retn/Grk2/Ptx3/Sohlh2/Agt/Esr1/Edn2/Stat5b/Npy5r/Ptprn,22
GO:0045214,sarcomere organization,22/5933,49/29008,9.86E-05,5.01E-04,2.44E-04,Tpm1/Tnnt1/Edn1/Hdac2/Itgb1/Csrp1/Mybpc3/Xirp1/Six4/Ldb3/Plec/Cfl2/Krt8/Nkx2-5/Foxp1/Ttn/Krt19/Mypn/Mylk3/Myom2/Klhl41/Tnnt2,22
GO:0048010,vascular endothelial growth factor receptor signaling pathway,22/5933,49/29008,9.86E-05,5.01E-04,2.44E-04,Nedd4/Prkd2/Fgf9/Foxc1/Nrp1/Flt4/Bcar1/Mapkapk2/Foxc2/Clec14a/Pgf/Sulf1/Fgf18/Vegfb/Flt1/Cadm4/Cnmd/Emilin1/Pdgfb/Prkcb/Dab2ip/Mt3,22
GO:0017038,protein import,71/5933,229/29008,1.03E-04,5.24E-04,2.55E-04,Phip/Timm23/Pam16/Apoe/Jup/Pom121l2/Lmna/Gli3/Cdh1/Agap3/Fgf9/Jak2/Pam16l/Mbtps1/Hsp90ab1/Tgfb1/Prickle1/Efcab7/Pkig/Prkcd/Flna/Chchd4/Nf1/Pdcd5/Ubr5/Zc3h12a/Notch1/Cdk1/Drd1/Cabp1/Adar/Mdfic/Ipo5/Pex5/Pml/Grpel1/Timm21/Fam53a/Dnlz/Pola2/Hspa8/Ect2/Kpnb1/Six2/Agt/Tomt/Ptpn5/Ing1/Tnpo3/Dmap1/Nolc1/Tomm20l/Cfl1/Hsp90aa1/Pttg1ip2/Shh/Lrrk2/Hspa4/Il6/Ipo11/Hyal2/Prkcq/Ipo4/Pex6/Pex5l/Syk/Fam53b/Rasl2-9/Clu/Rangrf/Pttg1ip,71
GO:0034284,response to monosaccharide,61/5933,190/29008,1.04E-04,5.29E-04,2.57E-04,Adcy8/Prkaa1/Trpm4/Jagn1/Pim3/Rac1/Prkce/Gpam/Trpa1/Rab11fip5/Tcf7l2/Foxa2/Rack1/Egr1/Rbm4/Efna5/Rfx6/Gjd3/Ppard/Sidt2/Sox4/Pax2/Acvr1c/Casp6/Gpld1/Arrb1/Sarm1/Epha5/Grk2/Smarca4/Srebf1/Crhr2/Pde3b/Sybu/Ncf2/Nrxn1/Kcnb1/Lrp5/Unc13b/Zbed6/Nr1d1/Lepr/Neurod1/Hmgn3/Brsk2/Gpr39/Prkaa2/Adcy5/Baiap3/Icam1/Atg7/Adra2a/Oprk1/Ang2/Ern1/Camk2n1/Cacna1e/Pde1c/Pde8b/Ptprn/C1qtnf12,61
GO:0009266,response to temperature stimulus,55/5933,167/29008,1.05E-04,5.33E-04,2.59E-04,Prkaa1/Cdh8/Chrna7/Htr1b/Trpa1/Cidea/Ephb1/Nr2f6/Slc12a5/Vgf/Dhx9/Trpv4/Hsp90ab1/Mapt/Zfp516/Kcnk4/Adrb1/Metrnl/Pirt/Osm/Eif2ak4/Nf1/Irak1/Trpv2/Lipe/Fgf1/Tgfb1i1/Prdm12/Pde4b/Trpm8/Slu7/Clpb/Calca/Ucp1/Hspb2/Trp53inp1/Tacr1/Dnaja3/Sod1/Pmp22/Grik2/Zfp709/Dhx36/Agt/Cxcl12/Slc52a3/Hsp90aa1/Pklr/Scara5/Pparg/Hspa4/Dnaja4/Ntsr1/Ngfr/Hsbp1,55
GO:0032965,regulation of collagen biosynthetic process,21/5933,46/29008,1.05E-04,5.33E-04,2.59E-04,Mkx/Serpine1/Pdgfrb/Tgfb1/Scx/Ppard/F2/Tgfb3/Cbx8/Rap1a/Rapgef3/Il6ra/Itga2/Emilin1/Pparg/Il6/Pdgfb/Ihh/Creb3l1/Ltbp1/Ucn,21
GO:0030832,regulation of actin filament length,62/5933,194/29008,1.06E-04,5.39E-04,2.62E-04,Slit2/Kirrel/Rac1/Tpm1/Ppp1r9a/Prkce/Cyrib/Snx9/Cyria/Swap70/Ssh1/Capg/Sh3bp1/Map3k1/Prkcd/Sema5a/Spire2/Kank3/Pecam1/Wasf2/Arfgef1/Cyfip1/Actr2/Bin1/Tlr2/Pick1/Tmod2/Arpc1b/Twf1/Vill/Esam/Spire1/Tmod1/Coro1a/Whamm/Cdc42ep2/Cyfip2/Capza2/Cfl2/Specc1l/Vil1/Csf3/Cfl1/Ssh3/Scin/Icam1/Svil/Baiap2l1/Cdc42ep1/Ssh2/Arpin/Eps8/Lmod3/Abi2/Dbn1/Gsn/Pfn3/Add2/Rictor/Arpc3/Hip1r/Pak3,62
GO:0055013,cardiac muscle cell development,38/5933,104/29008,1.08E-04,5.48E-04,2.66E-04,Pin1/Bmpr1a/Mef2a/Lmna/Myh11/Pitx2/Pdgfrb/Edn1/Map2k4/Nebl/Yy1/Nr3c1/Adrb1/Dicer1/Hdac2/Sgcd/Parp2/Speg/Cavin4/Shox2/Alpk3/Tbx3/Col14a1/Gata4/Ccn4/Xirp1/Plec/Agt/Nkx2-5/Foxp1/Ttn/Atg7/Myocd/Myl2/Mylk3/Ang2/Slc8a1/Zfp418,38
GO:0003272,endocardial cushion formation,15/5933,28/29008,1.09E-04,5.50E-04,2.67E-04,Bmp7/Bmpr1a/Tgfb2/Msx1/Acvr1/Hey1/Notch1/Bmp2/Tbx3/Aplnr/Tgfbr2/Eng/Tbx2/Heyl/Tbx20,15
GO:0006837,serotonin transport,15/5933,28/29008,1.09E-04,5.50E-04,2.67E-04,Slc6a4/Slc29a4/Htr1b/Snca/Cd300a/Crhr2/Fev/Lgals3/P2rx1/Fcer1g/Slc18a1/Itgb3/Slc22a3/Syk/Cnr1,15
GO:0033688,regulation of osteoblast proliferation,15/5933,28/29008,1.09E-04,5.50E-04,2.67E-04,Npr3/Nell1/Ahr/Gata1/Bcl2/Bmp2/Mn1/Lrp5/Itgav/Sfrp1/Itgb3/Fbln5/Hpse/Tmem119/Cthrc1,15
GO:0060713,labyrinthine layer morphogenesis,15/5933,28/29008,1.09E-04,5.50E-04,2.67E-04,Bmp7/Llgl2/Gjb5/Lef1/Gcm1/St14/Socs3/Esx1/Wnt7b/Adm/Grhl2/Ncoa1/Itga4/Ncoa3/Tmed2,15
GO:0022408,negative regulation of cell-cell adhesion,65/5933,206/29008,1.12E-04,5.65E-04,2.75E-04,Ass1/Ccl25/Jak3/Btn2a2/Lef1/Gli3/Cdh1/Fgl2/Swap70/Jak2/Abat/Arg2/Trpv4/Scgb1a1/Tgfb1/Cdsn/Socs5/Prkcd/Vsir/Prkg1/Clec4g/Cd300a/Gpnmb/Gstp1/Nfkbid/Dtx1/Zc3h12a/Mad1l1/Notch1/Cd80/Bmp2/Lag3/Cebpb/Bmp6/Lrrc32/Nf2/Ido1/Sh2b3/Cd86/Jag1/Podxl/Akna/Adam8/Itch/Cxcl12/Specc1l/Apoa1/Peli1/Lgals3/Shh/Smad7/Tnfaip8l2/Mbp/Nexmif/Pag1/Dlg5/Cd276/Laptm5/Wnt1/Epcam/Mad2l2/Map2k1/Alox12/Ihh/Adtrp,65
GO:0002028,regulation of sodium ion transport,36/5933,97/29008,1.13E-04,5.67E-04,2.75E-04,Akt3/Ywhah/Per1/Fxyd6/Nedd4/Fgf11/Nos3/Atp1b3/Tgfb1/Fxyd7/Akt2/Sgk1/Sik1/Ikbkb/Kcnq1/Gnas/Wnk4/Fgf12/Stk39/Slc9a3r1/Nkain2/Agrn/Nkain1/Dnm2/Scn5a/Nkx2-5/Scn4b/Hecw2/Fgf13/Drd4/Slc8a1/Wnk2/Tesc/Ank3/Klhl24/Rangrf,36
GO:0010543,regulation of platelet activation,19/5933,40/29008,1.15E-04,5.80E-04,2.82E-04,Apoe/Ptprj/Jak2/Abat/Prkcd/Prkg1/Gp5/F11r/Pdpn/Sh2b3/Il6ra/Vps33b/Pdgfa/Il6/Fcer1g/Prkcq/Pdgfb/Syk/Alox12,19
GO:0070373,negative regulation of ERK1 and ERK2 cascade,32/5933,83/29008,1.16E-04,5.80E-04,2.82E-04,Sema6a/Timp3/Chrna7/Btn2a2/Pin1/Phb/Ezr/Dusp9/Ephb2/Spry1/Rps6ka6/Csk/Dupd1/Sirpa/Gstp1/Rapgef1/Tlr9/Rgs14/Arrb1/Slc9a3r1/Dynlt1b/Lif/Spry2/Nlrp6/Ptprr/Dusp26/Spred2/Emilin1/Flcn/Wnk2/Dab2ip/Camk2n1,32
GO:0010453,regulation of cell fate commitment,16/5933,31/29008,1.16E-04,5.80E-04,2.82E-04,Lmo4/Bmpr1a/Nanog/Mesp1/Dkk1/Esrp1/Wnt11/Nkx6-2/Sfrp2/Spdef/Wnt3a/Pax7/Glis1/Casz1/Fgf2/Sostdc1,16
GO:0060037,pharyngeal system development,16/5933,31/29008,1.16E-04,5.80E-04,2.82E-04,Six1/Bmp7/Bmpr1a/Edn1/Tgfb2/Ece1/Nkx3-1/Acvr1/Ripply3/Smarca4/Eya1/Bmpr2/Six4/Ptch1/Tbx1/Nkx2-5,16
GO:0060384,innervation,16/5933,31/29008,1.16E-04,5.80E-04,2.82E-04,Prkcg/Ret/Nrp1/Edn1/Gabra5/Unc13a/Rnf165/Ece1/Unc13b/Chd7/Sulf1/Itga4/Nptx1/Fgfr3/Lrig2/Pou4f1,16
GO:0016054,organic acid catabolic process,68/5933,218/29008,1.17E-04,5.84E-04,2.84E-04,Abcd3/Csad/Irs1/Mfsd2a/Crabp1/Gad2/Bdh2/Abat/Auh/Nos3/Renbp/Pgd/Arg2/Ddah2/Aldh4a1/Pon1/Glud1/Ppard/Afmid/Akt2/Ehhadh/Lpin1/Idnk/Cyp26b1/Qprt/Gldc/Cyp26c1/Ahcy/Mlycd/Lipe/Cyp26a1/Bcat1/Acot2/Pon3/Prodh2/Hmgcll1/Pipox/Pex5/Ido1/Amdhd2/Nos2/Hal/Ldhd/Shmt2/Nudt7/Aldh5a1/Abcd4/Twist1/Amdhd1/Mccc2/Thnsl2/Sdsl/Gcsh/Hacl1/Aldh1l2/Fabp1/Tdh/Tuba8/Cnr1/Acaa2/Cyp2w1/Cyp4f15/Slc25a17/Acot8/Faah/Fah/Adtrp/Acad11,68
GO:0061384,heart trabecula morphogenesis,18/5933,37/29008,1.18E-04,5.91E-04,2.87E-04,Sos1/Tgfbr3/Bmp7/Bmpr1a/Nfatc1/Dll4/Tgfb2/S1pr1/Hey1/Notch1/Smarca4/Adgrg6/Chd7/Rbp4/Eng/Nkx2-5/Heg1/Egln1,18
GO:0070306,lens fiber cell differentiation,18/5933,37/29008,1.18E-04,5.91E-04,2.87E-04,Epha2/Skil/Cdkn1c/Atf4/Foxe3/Tgfb1/Bfsp1/Spry1/Smarca4/Maf/Nf2/Tmod1/Spry2/Spred2/Fgfr3/Abi2/Fgf2/Plaat3,18
GO:0014047,glutamate secretion,17/5933,34/29008,1.18E-04,5.91E-04,2.87E-04,Avpr1a/Stxbp1/Snca/Nr3c1/Dtnbp1/Nf1/Gja1/Trh/Cck/Grin2b/Apba1/Grm2/Dpysl2/Npy5r/Ntsr1/Syt4/Ntrk2,17
GO:0060512,prostate gland morphogenesis,17/5933,34/29008,1.18E-04,5.91E-04,2.87E-04,Bmp7/Rarg/Foxa1/Sox9/Stat5a/Nkx3-1/Notch1/Id4/Rxra/Hoxb13/Cyp7b1/Sulf1/Esr2/Sfrp1/Hoxd13/Esr1/Shh,17
GO:0090218,positive regulation of lipid kinase activity,17/5933,34/29008,1.18E-04,5.91E-04,2.87E-04,Sh3glb1/Rac1/Irs1/Pdgfrb/Atg14/Src/Tgfb1/F2/Nod2/Dgkz/Epha8/Flt1/Fgfr3/Vav3/Pdgfb/Tnfaip8l3/Fgf2,17
GO:0061041,regulation of wound healing,45/5933,130/29008,1.19E-04,5.92E-04,2.88E-04,Apoe/Cask/Pros1/F11/Prkce/Nfe2l2/Foxa2/Tnfrsf12a/Abat/Serpine1/Rreb1/Proc/Tafa5/Ephb2/Tfpi/F2/Prkcd/Ajap1/Prkg1/Insl3/Cd109/Plg/Gp5/Cldn1/Itgb1/Foxc2/Arfgef1/Gja1/Hbegf/Thbd/Plpp3/Sh2b3/Ccn4/Plau/Smoc2/Vegfb/Cadm4/Vil1/Pdgfa/Adra2a/Pdgfb/Hpse/Fgf2/Alox12/Adtrp,45
GO:0007618,mating,24/5933,56/29008,1.19E-04,5.95E-04,0.000289351,Slc6a4/Avpr1a/Grn/Acvr2a/Abat/Vgf/Thrb/Cyp11a1/Hdac2/Ppp1r1b/Ada/Drd1/Oxtr/Th/Ncoa1/Tacr1/Pmp22/Aplp2/P2rx1/Shh/Drd5/Drd4/Cnr1/Hdac4,24
GO:0015749,monosaccharide transmembrane transport,42/5933,119/29008,1.20E-04,5.99E-04,2.91E-04,Fgf15/Lmbrd1/Klf15/Tsc1/Ak1/Slc2a3/Mef2a/Irs1/Nfe2l2/Slc5a1/Rhoq/Slc23a1/Slc5a4b/Edn1/Inpp5k/Pou4f2/Prkcd/Akt2/Braf/Slc5a2/Sh2b2/Aoc3/Slc45a1/Erbb4/Drd1/Grk2/Rap1a/Slc2a10/Slc2a9/Adipor2/Ace/Ptpn11/Prkci/Upk3b/Repin1/Esr1/Erfe/Sorbs1/Prkcb/Rtn2/Fabp5/C1qtnf12,42
GO:0060688,regulation of morphogenesis of a branching structure,27/5933,66/29008,1.21E-04,6.00E-04,2.92E-04,Six1/Bmp7/Cdh1/Gdnf/Sox9/Tgfb1/Rtn4/Bcl11a/Cpe/Pax2/Wnt2b/Shox2/Rxra/Etv5/Pax8/Pgf/Sulf1/Six4/Six2/Agt/Sfrp1/Pdgfa/Hoxd13/Esr1/Shh/Lrrk2/Agtr1a,27
GO:2000736,regulation of stem cell differentiation,27/5933,66/29008,1.21E-04,6.00E-04,2.92E-04,Tead2/Nfe2l2/Foxc1/Rest/Sox9/Gata6/Tgfb2/Prickle1/Vsir/Sox5/Dicer1/Hoxb4/Notch1/Esrrb/Wnt3a/Tcf15/Setd1a/Pwp1/H1f8/Gata4/Jag1/Dhx36/Mir34a/Nkx2-5/Rbm24/Pus7/Ncoa3,27
GO:0010675,regulation of cellular carbohydrate metabolic process,54/5933,164/29008,1.22E-04,6.04E-04,2.94E-04,Ier3/Epm2aip1/Git1/Prkce/Lhcgr/Ddb1/Irs1/Nkx1-1/Tcf7l2/Plcd1/Foxa2/Lcmt1/Igfbp3/Cd244a/Snca/Foxk2/Nnmt/Cry1/Src/Usp7/Rubcnl/Inpp5k/Ddit4/Mir143/Nr3c1/Gnmt/Akt2/Soga1/Gcgr/Slc45a3/Sik1/Mlycd/Gpld1/Nupr1/Esrrb/Pmaip1/Rora/Wdr5/Ppp1r3c/Phlda2/Ppp1r3d/Lepr/Igfbp4/Foxk1/Erfe/Fam3c/Il6/Sorbs1/Slc4a1/Ntsr1/P2ry6/Pdk2/Hdac4/C1qtnf12,54
GO:0032411,positive regulation of transporter activity,46/5933,134/29008,1.26E-04,6.24E-04,3.03E-04,Lrrc38/Gsto1/Hap1/Pon1/Atp1b3/Ephb2/Edn1/Plcg2/Prkcd/Adrb1/Pirt/Kcnj11/Gal/Antkmt/Akap9/Jph2/Ikbkb/Abcb1a/Cracr2a/Pkd2/Wnk4/Coa8/Nlgn3/Stk39/Shank3/Rapgef3/Ank2/Cacnb3/Kcne3/Dnm2/Hcn1/Cfl1/Lrrc52/Ifngr2/Drd4/Cacna2d1/Kcnc1/Cacnb4/Wnk2/Ntsr1/Park7/Tesc/Kcne2/P2ry6/Ank3/Reln,46
GO:0003215,cardiac right ventricle morphogenesis,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Hand2/Bmpr1a/Tgfb2/Sox4/Notch1/Chd7/Gata4/Jag1/Zfpm2/Nkx2-5/Ppp1r13l/Tbx20,12
GO:0021534,cell proliferation in hindbrain,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Slc6a4/Gli1/Rere/Psmg1/Zfp423/Atf5/Cend1/Rora/Skor2/Lhx5/Shh/Fgf2,12
GO:0048557,embryonic digestive tract morphogenesis,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Tcf7l2/Gli3/Pitx2/Tcf7/Shox2/Gata4/Id2/Six2/Shh/Foxf1/Sox11/Ihh,12
GO:0060973,cell migration involved in heart development,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Bmp7/Hand2/Flrt3/Ndrg4/Pitx2/Mesp1/Nrp1/Pdgfrb/Edn1/Notch1/Twist1/Eng,12
GO:0106070,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Pde4a/Adrb1/Mrap2/Aplp1/Gnai2/Pde4b/Grk2/Crhr2/Crtc3/Sstr4/Grk5/Pde10a,12
GO:1902430,negative regulation of amyloid-beta formation,12/5933,20/29008,1.27E-04,6.28E-04,3.05E-04,Apoe/Spon1/Pin1/Hap1/Rps23rg1/Rtn4/Bin1/Abca7/Rtn1/Rtn2/Ntrk2/Clu,12
GO:0045619,regulation of lymphocyte differentiation,63/5933,199/29008,1.27E-04,6.30E-04,3.06E-04,Jak3/Sos1/Ikzf1/Btn2a2/Tnfsf9/Lef1/Tox/Gli3/Fgl2/Mettl3/Nfkbiz/Sox12/Stat5a/Rhoh/Zfp609/Tgfb1/Zeb1/Socs5/Egr3/Vsir/Zbtb1/Cyp26b1/Braf/Dicer1/Fanca/Sox4/Nfkbid/Dtx1/Adrm1/Il15ra/Tcf7/Zc3h12a/Tlr9/Vnn1/Ada/Ap3d1/Zbtb16/Lag3/Ppp2r3c/Tgfbr2/Sh2b3/Mmp14/Sox13/Myb/Il12a/Id2/Itpkb/Adam8/Pglyrp1/Sfrp1/Hsp90aa1/Shh/Smad7/Rasgrp1/Nkap/Il6/Rara/Stat5b/Ccr7/Syk/Ihh/Cd83/Prkcz,63
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,40/5933,112/29008,1.29E-04,6.35E-04,3.09E-04,Ddx58/Tmem106a/Tnfrsf8/Ptprj/Jak2/Arfgef2/Akap12/Dhx9/Lpl/Ephb2/Plcg2/Mapkapk2/Nod2/Hdac2/C1qtnf4/Oas1a/Tlr9/Arhgef2/Tlr2/Oas1c/Oas2/Mif/Card9/Adam8/Lbp/Twist1/Cd2/Ptpn11/Lrrk2/Rasgrp1/Il6/Il12b/Fcer1g/Zfp64/Oas1f/Ccr7/Syk/Cd14/Il33/Clu,40
GO:0009636,response to toxic substance,43/5933,123/29008,1.29E-04,6.35E-04,3.09E-04,Ass1/Ephx1/Slc6a4/Pim1/Nr4a2/Mapk3/Ppp1r9a/Cyp1b1/Htr1b/Nfe2l2/Oscp1/Nos3/Slc23a1/Prdx6/Fancc/Pon1/Ahr/Scn9a/Mtarc1/Abcb1a/Trpm6/Pon3/Bak1/Bcl2/Oprd1/Nupr1/Pon2/Scn8a/Cnp/Sod1/Htr1d/Mt2/Slc22a18/Ccs/Mbp/Gabrb1/Cyp1a1/Bax/Fbln5/Park7/Slc6a1/Abcc2/Mt3,43
GO:0034204,lipid translocation,23/5933,53/29008,1.31E-04,6.44E-04,3.13E-04,Abca2/Xkr8/Mfsd2a/Abca1/Prkcd/Xkr9/Atp8b3/Abcb1a/Rft1/Ano4/Kcnn4/Abca7/Atp8b5/Atp8b4/Atp11a/Xkr4/Atp8a2/Xkr6/Slc4a1/Atp9a/Ano9/Tmem30b/Atp8b1,23
